"Result","row.name","oi"
"result.81","ɔɪ+oi","34"
"","",""
"Result","row.name","oi_e"
"result.82","ɔɪ+oi_e","6"
"result.82","ə+oi_e","1"
"","",""
"Result","row.name","oo"
"result.83","ɔ+oo"," 14"
"result.83","oʊ+oo","  1"
"result.83","u+oo","124"
"result.83","ʊ+oo"," 66"
"result.83","ʌ+oo","  3"
"","",""
"Result","row.name","oo_e"
"result.84","u+oo_e","10"
"","",""
"Result","row.name","or"
"result.85","r+or","1"
"","",""
"Result","row.name","ou"
"result.86","aʊ+ou","97"
"result.86","ɔ+ou","15"
"result.86","ə+ou","30"
"result.86","ɚ+ou","25"
"result.86","oʊ+ou"," 7"
"result.86","u+ou"," 8"
"result.86","ʊ+ou"," 8"
"result.86","ʌ+ou","12"
"","",""
"Result","row.name","ou_e"
"result.87","aʊ+ou_e","30"
"result.87","ɔ+ou_e"," 2"
"result.87","ɚ+ou_e"," 1"
"result.87","oʊ+ou_e"," 1"
"result.87","u+ou_e"," 5"
"","",""
"Result","row.name","ough"
"result.88","aʊ+ough","1"
"result.88","ɔ+ough","7"
"","",""
"Result","row.name","ow"
"result.89","aʊ+ow","35"
"result.89","oʊ+ow","17"
"","",""
"Result","row.name","ow_e"
"result.90","aʊ+ow_e","1"
"","",""
"Result","row.name","oy"
"result.91","ɔɪ+oy","4"
"","",""
"Result","row.name","oy_e"
"result.92","ɔɪ+oy_e","1"
"","",""
"Result","row.name","p"
"result.93","p+p","250"
"","",""
"Result","row.name","ph"
"result.94","f+ph","7"
"","",""
"Result","row.name","pp"
"result.95","p+pp","13"
"","",""
"Result","row.name","pt"
"result.96","t+pt","2"
"","",""
"Result","row.name","q"
"result.97","k+q","26"
"","",""
"Result","row.name","qu"
"result.98","k+qu","1"
"","",""
"Result","row.name","r"
"result.99","r+r","1952"
"","",""
"Result","row.name","rr"
"result.100","r+rr","1"
"","",""
"Result","row.name","s"
"result.101","s+s","224"
"result.101","z+s"," 24"
"","",""
"Result","row.name","sh"
"result.102","ʃ+sh","9"
"","",""
"Result","row.name","ss"
"result.103","s+ss","17"
"","",""
"Result","row.name","t"
"result.104","t+t","616"
"","",""
"Result","row.name","tch"
"result.105","tʃ+tch","2"
"","",""
"Result","row.name","th"
"result.106","ð+th","8"
"result.106","θ+th","3"
"","",""
"Result","row.name","thm"
"result.107","m+thm","1"
"","",""
"Result","row.name","tt"
"result.108","t+tt","2"
"","",""
"Result","row.name","tz"
"result.109","s+tz","1"
"","",""
"Result","row.name","u"
"result.110","ə+u","122"
"result.110","ɚ+u","132"
"result.110","ɪ+u","  3"
"result.110","jɚ+u","  4"
"result.110","ju+u","  5"
"result.110","jʊ+u","  3"
"result.110","u+u"," 13"
"result.110","ʊ+u"," 36"
"result.110","ʌ+u","452"
"result.110","w+u","114"
"","",""
"Result","row.name","u_e"
"result.111","ə+u_e"," 8"
"result.111","ɚ+u_e","46"
"result.111","jɚ+u_e"," 1"
"result.111","ju+u_e","28"
"result.111","jʊ+u_e"," 4"
"result.111","u+u_e","51"
"result.111","ʊ+u_e"," 7"
"result.111","ʌ+u_e","15"
"","",""
"Result","row.name","ua"
"result.112","u+ua","1"
"","",""
"Result","row.name","ue"
"result.113","ju+ue","4"
"result.113","u+ue","9"
"","",""
"Result","row.name","ui"
"result.114","ə+ui","2"
"result.114","ɪ+ui","4"
"result.114","u+ui","9"
"","",""
"Result","row.name","ui_e"
"result.115","u+ui_e","4"
"","",""
"Result","row.name","uu"
"result.116","ju+uu","1"
"","",""
"Result","row.name","v"
"result.117","v+v","43"
"","",""
"Result","row.name","w"
"result.118","w+w","106"
"","",""
"Result","row.name","wh"
"result.119","w+wh","1"
"","",""
"Result","row.name","wr"
"result.120","r+wr","3"
"","",""
"Result","row.name","x"
"result.121","ks+x","8"
"","",""
"Result","row.name","y"
"result.122","aɪ+y"," 1"
"result.122","ə+y"," 5"
"result.122","ɚ+y"," 5"
"result.122","ɪ+y","34"
"","",""
"Result","row.name","y_e"
"result.123","aɪ+y_e","11"
"","",""
"Result","row.name","z"
"result.124","s+z","2"
"result.124","z+z","5"
"","",""
"Result","row.name","zz"
"result.125","z+zz","1"
"","",""
