"Result","row.name","nd"
"result.53","ŋ+nd","1"
"","",""
"Result","row.name","ng"
"result.54","ŋ+ng","37"
"","",""
"Result","row.name","nn"
"result.55","n+nn","1"
"","",""
"Result","row.name","o"
"result.56","ɑ+o","280"
"result.56","aʊ+o","  4"
"result.56","ɔ+o"," 65"
"result.56","ə+o","249"
"result.56","ɪ+o","  1"
"result.56","oʊ+o","224"
"result.56","r+o","  1"
"result.56","u+o"," 10"
"result.56","ʊ+o","  4"
"result.56","ʌ+o"," 49"
"","",""
"Result","row.name","oa"
"result.57","oʊ+oa","18"
"","",""
"Result","row.name","oe"
"result.58","i+oe","3"
"result.58","oʊ+oe","2"
"result.58","u+oe","4"
"","",""
"Result","row.name","oh"
"result.59","ɑ+oh","1"
"","",""
"Result","row.name","oi"
"result.60","ɔɪ+oi","12"
"result.60","ə+oi"," 2"
"","",""
"Result","row.name","on"
"result.61","ə+on","1"
"","",""
"Result","row.name","oo"
"result.62","ɔ+oo"," 1"
"result.62","oʊ+oo"," 1"
"result.62","u+oo","48"
"result.62","ʊ+oo","21"
"result.62","ʌ+oo"," 1"
"","",""
"Result","row.name","ou"
"result.63","aʊ+ou","13"
"result.63","ɔ+ou"," 2"
"result.63","ə+ou","10"
"result.63","oʊ+ou"," 1"
"result.63","u+ou","14"
"result.63","ʊ+ou"," 5"
"result.63","ʌ+ou"," 8"
"","",""
"Result","row.name","ough"
"result.64","oʊ+ough","2"
"result.64","u+ough","1"
"","",""
"Result","row.name","ow"
"result.65","ɑ+ow"," 2"
"result.65","aʊ+ow","35"
"result.65","oʊ+ow","31"
"","",""
"Result","row.name","oy"
"result.66","aɪ+oy"," 2"
"result.66","ɔɪ+oy","16"
"","",""
"Result","row.name","p"
"result.67","p+p","67"
"","",""
"Result","row.name","ph"
"result.68","f+ph","2"
"","",""
"Result","row.name","pp"
"result.69","p+pp","1"
"","",""
"Result","row.name","r"
"result.70","r+r","946"
"","",""
"Result","row.name","ra"
"result.71","r+ra","1"
"","",""
"Result","row.name","rh"
"result.72","r+rh","1"
"","",""
"Result","row.name","ro"
"result.73","r+ro","1"
"","",""
"Result","row.name","rr"
"result.74","r+rr","12"
"","",""
"Result","row.name","rrh"
"result.75","r+rrh","1"
"","",""
"Result","row.name","rt"
"result.76","r+rt","1"
"","",""
"Result","row.name","s"
"result.77","s+s","63"
"result.77","z+s","23"
"result.77","ʒ+s"," 2"
"","",""
"Result","row.name","sh"
"result.78","ʃ+sh","11"
"","",""
"Result","row.name","si"
"result.79","z+si","2"
"","",""
"Result","row.name","ss"
"result.80","s+ss","6"
"","",""
"Result","row.name","st"
"result.81","s+st","3"
"","",""
"Result","row.name","t"
"result.82","t+t","168"
"","",""
"Result","row.name","tch"
"result.83","tʃ+tch","4"
"","",""
"Result","row.name","th"
"result.84","ð+th"," 3"
"result.84","θ+th","18"
"","",""
"Result","row.name","tt"
"result.85","t+tt","2"
"","",""
"Result","row.name","u"
"result.86","ə+u"," 52"
"result.86","ɛ+u","  3"
"result.86","ɪ+u","  1"
"result.86","jə+u"," 19"
"result.86","ju+u"," 80"
"result.86","jʊ+u","  7"
"result.86","u+u"," 95"
"result.86","ʊ+u"," 27"
"result.86","ʌ+u","184"
"","",""
"Result","row.name","ua"
"result.87","ə+ua","3"
"result.87","jə+ua","1"
"result.87","ju+ua","1"
"","",""
"Result","row.name","ue"
"result.88","u+ue","4"
"","",""
"Result","row.name","ui"
"result.89","ju+ui","1"
"result.89","u+ui","6"
"","",""
"Result","row.name","uo"
"result.90","ʊ+uo","1"
"","",""
"Result","row.name","uy"
"result.91","aɪ+uy","2"
"","",""
"Result","row.name","v"
"result.92","v+v","33"
"","",""
"Result","row.name","x"
"result.93","gz+x","16"
"result.93","k+x"," 8"
"result.93","ks+x","82"
"result.93","kʃ+x"," 2"
"","",""
"Result","row.name","xi"
"result.94","kʃ+xi","1"
"","",""
"Result","row.name","y"
"result.95","aɪ+y","43"
"result.95","ə+y"," 6"
"result.95","i+y","45"
"result.95","ɪ+y","24"
"","",""
"Result","row.name","z"
"result.96","s+z","1"
"result.96","t+z","1"
"result.96","ts+z","3"
"","",""
"Result","row.name","zz"
"result.97","z+zz","1"
"","",""
